videoId,videoComments,videoLikes,videoViews
kJXPSI-4I5g,19,708,11725
d5hbwGK1h5M,19,128,3343
nl-2kErqaVM,19,2901,824469
7vQIa4rRHY0,19,85,3780
jjPuAs2pWPo,19,319,16056
YP8Bi8HprPc,19,21,2708
8JySqO__eOE,19,71,3653
acVJjtkxzM4,19,382,20770
2tFL5M4tWko,19,60,2404
w7nga0obY6M,19,573,30070
yqG3BzTB2hM,19,353,29010
ytgQ5zpsf1U,19,260,7977
Mk-wl7NP5z0,19,43,3594
BO9NGDr2Zes,19,240,15149
gs-saMkJxrA,19,4620,158179
-GI8hCtd3s8,19,197,14302
HfqWzIZhfhA,19,534,18782
Cw53G9OplHQ,19,41,5265
NCH7zOpLC7M,19,712,86825
K6A7m8h4j74,19,560,30052
WvsuKuaAZP8,19,1253,21618
Ne7pVzK94wc,19,670,52504
nRreag_Zyqk,19,345,8373
oF7S04Rw_ts,19,227,5963
QrwlweozSI4,19,1562,20994
8XrSz-4hmUc,2,83,5673
bA72iMEHTbE,2,371,40736
qeD90uFMBdM,2,94,14424
I9zXHeC0fhA,2,140,5340
XHxx8pvifr0,2,138,5272
PWmyJPPtuLs,2,14,1566
_n3j6v6LCtU,2,27,3312
KCMu1I1X-zo,2,217,12047
Bi20Q6Yfi8o,2,100,15557
W6H20V7JQ1E,2,815,18929
qkpVJ-_RF1o,2,46,3194
dci3_sWsHUA,2,29,2004
Hggs98VM5Ho,2,307,94259
HymSXaQFpbU,2,147,16562
jpt-uQ5YaB0,2,549,12456
IK_uhOi-2jg,2,24,1742
Hpe6Z4s0OSk,2,334,23598
pbGyGiBVp3U,2,202,5221
stoDhmrksWQ,2,183,2612
_uR74WIEb_s,2,61,4091
qnvxpdu23OY,2,47,6144
j5ZSC9MFvaU,2,179,1869
guj1h8MRnzg,2,180,5769
c0sxA-HIKbY,2,83,6367
MKNoaLjLuFA,2,140,5079
kXNdqZPUkb8,2,75,3216
41Dus4paTOc,2,34,6629
0tcpYZBTa1c,2,4,602
QgzH4Griywg,2,122,12147
-HD-hZvY-1s,2,25,1635
En6PLSllob0,2,84,1326
QLlzgC60ros,2,192,3408
TTe-XKINJAE,2,145,2271
MxplaW0MXsE,2,90,3832
3f9dpRqvEhk,2,249,3626
kGr-pXGyHoM,2,229,6221
WW06-MX_h8w,2,23,1657
RK8EPOIRhiI,2,10,2016
cM1L8dvvrTk,2,58,2924
XYrIuI4Ik7A,2,50,2751
aQS_38nXCZY,2,56,5897
TDr49Yltt5U,2,115,7824
qUJJw7qCjK0,2,107,8606
FzEQHE7b4MQ,2,39,2060
RmNIr-2Uk_g,2,62,22339
idC3WE0F2No,2,360,4621
sXoKxB2OdjQ,2,41,1639
WbsLL7Oj5CY,2,73,4441
OxmcHzvLmLo,2,11,1299
U4Z3Kwggdso,2,49,3129
p-lHmbMoDTk,2,84,6404
Z1QfGuYfUUA,2,311,12784
2E5vBtbaUDw,2,44,2932
r0yfU_KYbTE,2,63,3991
kBz93B-nMl4,2,67,4450
SAwM6MDaUIc,2,51,4981
IPtHaLADZ54,2,367,11868
U3m-YE22OUk,2,44,5629
JRPb9-9uxY0,2,51,6000
WBNlsJGJ4iM,2,29,3922
H6Yyl_vjqvk,2,75,5325
yKMhmwdqnjw,2,60,8330
sFqt1SjayU0,2,46,2743
dk6-1SVoTYs,2,40,3908
g0X5mDhZHm8,2,45,2792
H6AxNqY61rU,2,148,7145
Ah4IgNL8wjw,2,24,2480
d7swX46xvI4,2,34,2624
RTz6sHZniYg,2,38,1296
b7-xHPJKW2o,2,81,5272
DS_HERcnu5o,2,653,61117
5L9FruuI7kI,2,704,124007
2oLltohR5F8,2,28,3414
er-UkLQZrpw,2,164,7763
sN_E2w6m5eE,2,167,37713
AKPnAzA_f4o,2,76,11585
upxLZK5h1XA,2,409,17465
2joFNfDl23o,2,211,10931
Np7DyVOoXXM,2,26,8225
C-N_zI9HyQg,2,178,5700
lhVle9U0oN8,2,15,2598
pvDjab1ISVw,2,101,12539
sYv_n7eGXSQ,2,99,3519
8nmwyByUZcE,2,66,13583
gkRFUnQNekg,2,631,18209
Bqvolv3KOG8,2,84,4603
J8d4PEYJyVs,2,145,15441
bWh_qlMQi4A,2,23,2783
yqAZgqnuS-k,2,79,6874
gQmmEeBUl0I,2,93,11487
jPTIpAnpIXg,2,3,471
F2b1Rpant3I,2,175,6111
KLlRt2FwUS8,2,34,1810
EVa6dd-c4fI,2,43,3493
LbeJoeSsilI,2,226,9760
_BEEhHAUmYE,2,120,12419
iE4xSKZqI8M,2,100,9659
3aD92dkn31M,2,224,9069
nrlpVt7G2Ys,2,48,5213
GUfylLO3csI,2,20,1338
1xdhwZ1zUKk,2,9,1513
z007u44idYA,2,27,1583
wo0Z2SaOBd4,2,48,4792
_Plo9MvtYJM,2,19,1290
TPe4dFn3LnA,2,2,1381
AuOv-Aczido,2,4,314
HdqylR9Zge4,2,1134,101005
7F-3Nx4t0J0,2,190,11317
JN3FwueCUdA,2,22,2939
aQ9bOb6BT1g,2,44,3087
_dd7Fh-qBNI,2,44,4103
ahU_yZx_ad4,2,100,4301
FQw41FTyGP0,2,21,2179
4d5q6rmyUw8,2,320,8510
_0t6CZTssIk,2,103,2908
7J-dHz7sfp0,2,99,4687
Z7DlIrS7nXo,2,369,44877
THd--OPedLY,2,304,33478
mHn1X8KjFzU,2,94,2919
APCeXtFt0ug,2,205,15282
26815oTNi1Y,2,34,11810
Eok9PgXvDi8,2,16,2233
3YtY259sNHs,2,118,10676
sPVLKTA8VC0,2,182,21563
Yx4kr16Rt04,2,11,1154
OJY8rQGYyOk,2,97,2818
eO1_76jIwRs,2,82,3233
9LYu2qKxN78,2,493,63337
Sx3yy0vfQPc,2,112,4511
_2P9Bcsvk1k,2,1,965
ps6EukOm0Ds,2,185,27116
nfcD6xrwVIg,2,108,13075
0zOpV7d8usU,2,17,1247
325nmggwGyI,2,22,1770
E-SXjnD2BuY,2,69,4097
D5lZQ13cDEY,2,14,1771
wJJkm0eV_5Y,2,230,30312
gKcoZ2PHKFE,2,229,3431
3hN3WrNJdDA,2,268,3595
k7IlRkvzqaE,2,15,1266
D6NydWPfWeM,2,11,1257
zmoL9rXQi40,2,56,2162
V55B-SmZQ7c,2,188,15022
fFpE5Rwvra8,2,5,1115
vD6d2RK36d8,2,88,1880
I0K07TD2VHg,2,56,3378
s1fJ7CyGf0w,2,585,108233
04hITMIqRIM,2,822,12731
V5hHPEmgLwY,2,121,9116
OyI_ueYu9qI,2,172,5071
0w295vjbd7s,2,243,6795
W19k1jL7WMI,2,106,5820
NO9QKMy9rDg,2,135,7821
LadaFCQUaS0,2,38,5061
6qOqQuz5GWw,2,96,6735
0xBXtSXDs0Q,2,353,8661
G_UjDjfWzHs,2,70,10546
9n397GeKYy8,2,102,9742
o_5hU3_viT8,2,1216,75943
oaeh1pgb2-w,2,36,8560
jr_yl5mhHKw,2,80,3073
CCe7JPkG2ZY,2,15,2142
kTiYOVHyYGc,2,215,2292
QSkuzMoH6mQ,2,15,2601
PgGYKrZm4-Y,2,146,3776
V7CCxJP7CFU,2,130,4857
dQ1HTmN7E44,2,282,19120
t0FkWRlHgTI,2,199,6025
SYHrW8GH_hI,2,288,3482
cS59zVnYREs,2,102,2258
gEkpHUbmzoo,2,240,20745
YLD1PFvrrqA,2,137,1485
nT-Sm8965M4,2,503,6820
Xbdnn1VCtWA,2,482,7912
566kXucCctM,2,249,20396
39Xp1kIruwI,2,38,1752
n3w9VKcmEhc,2,172,2000
h-2LDCyM_Mk,2,178,5215
SVIxSm7SV1k,2,273,4762
goi8d0xlQY8,2,52,1420
PFUID39eUD0,2,45,1427
opMGXaGCoGc,2,227,4081
XEajJRFrRt4,2,184,7276
wkXhx05mr44,2,325,4560
NkvnXCTHBJE,2,172,9753
CeIBZNMawlg,2,360,19202
-Y1j9XFcPo4,2,70,2030
Ywt6da-BcBg,2,99,3101
UzfZ4IYRBy8,2,22,762
Xp5J4tLq80I,2,42,2971
rGVc_GfvKRU,2,28,2722
wktY-yr7Ge0,2,133,3575
4ks5aBhk91U,2,3,1202
WthVQSWGraw,2,24,2248
6sQbkSrHtqg,2,330,11634
icpyk35SoA4,2,50,2179
sQfl99EpFqw,2,262,12535
0aCTFhNJzXI,2,133,4720
W48a1Qxm310,2,149,4495
8cSKcjEve30,2,41,10825
_jLQPSQjnh4,2,121,6678
oJvFbACfXTI,2,49,3927
njtHsWi587k,2,30,3075
1E-Mhy059Q8,2,224,10809
MQoM39J0oe8,2,20,3864
2NIKLIK69bo,2,40,3506
Qtx_lodvJiM,2,29,4943
hDwzp55Gpic,2,792,33494
m5VgqsFvkIE,2,20,1219
75XBIKGUjuw,2,26,2750
rKkA2SVe33k,2,18,577
ec3LpsrNiGU,2,90,7958
0laCElBUjPo,2,50,2201
6J2kK0667nA,2,19,2846
jh8GGX_BD0s,2,1726,172897
X0AfVgUNY6g,2,187,9011
EaEHIijqCHk,2,91,14651
LAVurtQCXjU,2,113,7219
MC8hHvqYiHA,2,51,2304
QpWKPY-be3s,2,114,7665
y4qf1pkK6Ms,2,65,8511
LEfjr08PPxM,2,155,8309
KC5Q8g2RC1w,2,164,11092
Qr12CvRSvCU,2,184,5897
LSlfQHNEu7s,2,122,4506
I5HNwoeYPI4,2,36,2087
mgDoAjRW9I8,2,21,1262
8R1cljpdcnI,2,57,4899
YnfwuVZNMWY,2,66,6725
tTnILs65kqg,2,86,7842
i_L5ueSELUE,2,217,43888
PWUFV3S9ihg,2,123,20410
TzEtGSk6G2A,2,410,26026
hyg8NqK2YMg,2,6,950
2fqJWtJWLYM,2,366,16905
Mvzx-IHfWh4,2,14,1373
pk3sWYOtrXI,2,66,7843
s5gBxf2K4vQ,2,21,5301
k8PE9Zuct0A,2,29,3333
7neY5v4iJOQ,2,59,5637
QUv756Zf0-s,2,796,89914
-3JYCBqMdL8,2,354,15852
ma1hUpyqXY0,2,9,1323
mSSJLMe2a2k,2,30,1915
WlVDrGo7QGI,2,229,22377
XqoGmIwOimY,2,56,2671
PMsme5tULYg,2,65,5124
dhPLEKxNK4o,2,12,1944
shl4SwtRe8g,2,103,5075
EPOOls4fEsA,2,127,4584
e4VRopkM2WY,2,105,13578
FKBUE5AVBH4,2,189,7246
57QmhhOlo6Q,2,4,651
JzYlalvMnyc,2,75,3768
0Ta5NG_b124,2,13,1059
00TgMwM0VrI,2,71,3879
WunuvM5NKpU,2,60,3543
qBxgOBlV3TE,2,17,1272
0IpF9dwpURs,2,57,1180
EBKIdr3Go_c,2,12,2011
gi5FE3St9CI,2,176,3721
v4tNj3VKbLQ,2,358,5505
MhMt08W37sg,2,54,1598
MhaZbk9fLTw,2,63,1939
YZzdZ94I5bg,2,155,2082
AOHGMlmyWh0,2,10,935
yW5tcHxmdMo,2,21,1392
xBGBHB7I2FI,2,44,3843
BA83fTawPAA,2,296,7459
xB4F0TAeQKY,2,179,2671
QoZcnlCuKj0,2,32,2521
cynJizGWWF8,2,16,1476
V5dm_OJJu2c,2,16,5287
BSfBqsxwlc4,2,53,4648
N0q_vS-mfXM,2,5,2487
c_mSzueNQz4,2,12,1847
8VTQ5gUUI8c,2,132,4591
hWr-HEfp8w8,2,7,970
BFI6NvCQqLM,2,473,48249
TgACcgTmGt8,2,343,5443
fW6VLPQ163I,2,56,1338
9GmDrxhBhd8,2,56,1306
X7g7-xE0mFU,2,28,2574
NQLXQKYYvng,2,16,1021
2kyLk9bBfYE,2,12,895
liurF2m4--k,2,91,10232
-fyTLdWN0_U,2,21,3242
pWwbS1EQDLg,2,29,1580
Pm2gQmsOKDI,2,20,1044
8Z0HTKjc3r0,2,397,9124
eYa--7VBfUs,2,130,7642
620_M1dglgI,2,372,3707
5at6QuXRBq0,2,73,2501
jEp2jYomI5M,2,23,2993
1o0evxSxtEU,2,116,3030
amiq9DqcflQ,2,283,7439
L6HDRy6VKIE,2,302,4359
PjnCEbIEVDA,2,233,4177
2JVjPnMKOqI,2,20,1726
cnZrXYznQGM,2,548,43579
py-FcjlPLEk,2,93,4269
FzMQq5tIuY8,2,200,16894
1uyX32GGoFQ,2,51,1943
edN4R0BBlZU,2,145,1581
zo9dXFmaEwY,2,167,15516
5lwMjtZlP5I,2,52,3062
zCvVGD1l6ns,2,17,3218
FWyf1-ON6pM,2,160,5516
ax0YKvQyMnI,2,52,3482
jsX2lHCvgRY,2,110,4145
5VaHSBlLnP8,2,45,2029
ZhafuN_MKJw,2,61,9146
oPZqID9r2-I,2,105,6700
SEdrlKM8VK4,2,32,4386
7tPF6flh1gY,2,203,5323
_IlNAiTRtuE,2,49,1841
l864XAs8WYg,2,26,1399
qL7fFVMPIEs,2,14,568
6ua_ms_FHnI,2,18,1790
Gmxc-WysMOM,2,34,1746
jT077O9T-6Q,2,178,2893
hS7AGSQQg9o,2,2955,297615
1l6H8ePvGqo,2,131,7821
l4aqZ8JEQo0,2,33,2228
TcZG6i-dHZs,2,194,28689
PiY7wSLSp3s,2,11,882
y5KuWTc_0og,2,107,2616
1KVrgqKbqvo,2,80,1576
mAZgC5EMY2o,2,25,4338
1AJSlsqH4oM,2,388,20572
bZTck4rDwpo,2,41,2887
clBWly627xY,2,37,2470
1PKlNQkLb2s,2,381,30518
P8lmGceVQlc,2,45,3375
OH3nuFbWepQ,2,58,4890
dN_DcYy2Pz0,2,55,7594
-nv-1g4MpsY,2,220,5501
QpQnu0wkndE,2,66,11798
hCaLyHOmuZc,2,61,5256
IqIjy2oQtUk,2,84,5757
r8j11G6JtZ8,2,38,1694
2LslNzy91so,2,23,7025
lrXATdjnVbQ,2,14,1763
hHoatjEGvq8,2,26,1725
nd439B2QeUo,2,75,7798
2xrLzhsVv7s,2,5,1869
PRscf3a8df4,2,33,5543
DHYY21sQCwE,2,6,434
Zf0JWbkagkw,2,61,6029
ehwYtPmZCNg,2,33,3099
CFCeO4n44jM,2,102,3622
iKS3eH3ZlHg,2,25,2753
epPUUZC094k,2,25,1867
kh1kRxJZXec,2,127,33523
jI1tmNPevzk,2,15,1569
c_5vkvEYwlI,2,11,912
0_sHTvsheSY,2,90,4425
w07KvE_e3do,2,8,1302
q40oW6--2hM,2,127,13794
KON5JPhdE2k,2,87,12950
WQYH6fNZozg,2,69,4744
53EljpRA7sY,2,28,1087
pf8bXHeuq4w,2,264,16517
O-_KC6z9xC8,2,175,4900
mR9_GEDYtN8,2,200,10193
EZfcCCNOVzQ,2,137,9630
PXmCeFkykbU,2,88,5747
CHmi1CkvP44,2,141,7172
1qvmQXr1Sw8,2,279,6127
FqLMwBkxeB4,2,66,4952
r35KLBnWfI8,2,14,1964
MjZM4SMdaNE,2,6,578
Rx3bteNaE-k,2,292,6127
2LrpxznPXuU,2,48,5015
IAJBTcq9v8M,2,2,1002
2zL0TS-cbGY,2,74,8237
YvT3XAVkT3k,2,9,1322
K_gCCm5Y9bs,2,38,7829
8uTYRF2BEUY,2,159,7446
deByIAOTxDU,2,102,8588
o86wBquEocE,2,17,1256
Q0bY9BFvwtQ,2,179,13669
aCll5YhYMws,2,1,1089
KlNFMbr-Tg8,2,182,10843
NhII3Ejb92k,2,426,17986
ta9cE8G7jZ0,2,22,3181
sHXzA8ObBNk,2,828,43350
XnEdH-vE8MI,2,117,12228
3Z99EfRDu0E,2,110,11181
beo8KSPoiIU,2,208,9850
thDpQlI41EM,2,65,7918
s7czWmbtes8,2,46,3146
msS6kU_OJgU,2,130,8183
Cgkm72jOUn4,2,9,1568
_Bk9JtG1L0k,2,36,3090
Yox1UAVXo5c,2,95,5547
CbX-R-wtGgY,2,10,730
PdS-iRpni2c,2,6,890
IeFIFiFq3e4,2,41,3404
Ie0n82Q91Ws,2,49,1579
PGyjbnf7xvk,2,41,5027
v7IkW0Js0BA,2,40,3806
sbQsN_V21Ec,2,31,5440
vBLf1eyJVOs,2,39,5806
XnlNFUa5oMY,2,10,1085
5U87limIgIE,2,21,2188
-riDr6MH_o0,2,36,4934
lLEW14BXuTc,2,19,2402
W7Yrx6oW_HE,2,131,5284
EruQouKsHLs,2,63,2905
EutPYHElWKM,2,155,5103
01_8ZQhDcHs,2,85,3349
wHfXxMp3T44,2,7,915
444FIDSBq2Q,2,125,3655
g9ZAE8HvBC8,2,7,703
5GS53o-vCTI,2,49,3465
7k113dwjHAs,2,190,14593
GOr6xZZ1Ws4,2,45,3271
k99aFDKuYtg,2,8,652
kaFrQWSzYzU,2,32,2592
fBK_Wowc5H4,2,144,3089
kX9LfqRHaX8,2,85,6244
XJ6GNL_9w4Y,2,22,1464
GBKezeUajFI,2,91,3077
KEHudaQEV2E,2,235,12293
VcLy1V69M10,2,54,2662
0BU5mEXXOg4,2,45,3498
LU9GiH9LDSw,2,7,897
6E5zCeAvWRE,2,166,2692
4_a9x5RtPcA,2,195,9784
3TJY-aMfYwE,2,104,14144
QUgb4DkQnZY,2,41,2922
5Cz0rdR_7v4,2,77,2821
CQPfmKbgOZ8,2,188,9340
2A5xUsfcy70,2,79,2412
NdK3qLuFlHs,2,16,1234
UrDKHhNVBx0,2,351,6887
iPdxg89aFgM,2,43,3032
HUPKxDGghCM,2,270,9957
a4dFejAVS90,2,371,10139
_qTks15w9uQ,2,29,7933
xYaAgEUfX6A,2,354,8531
r7Ya0CZ7rw0,2,72,3444
c97Ixlc8NmI,2,114,3375
7DwMh8Wnc4g,2,263,4725
us8a3i6AB6Q,2,15,1350
ClXSxud7_eM,2,61,9204
l_TIAY_Z7CQ,2,403,33134
t8c7B-XYTOM,2,113,2708
AkAKM2K1euM,2,31,848
zjTEE9gtQkk,2,456,5093
0hkPCduGZNU,2,342,5637
i3_-Ikac45w,2,18,1146
UYB9a6g23Sw,2,45,2097
Elhdh56fDL4,2,249,3752
3aqovcIPyfQ,2,1873,40016
SIROqt0M4NQ,2,163,2797
r0hcmvcpaeo,2,348,11520
GufPKXv_uqQ,2,107,17960
OsGQSMmCSTM,2,15,1089
rbewm__Av0Q,2,191,3685
XAdEEIams0I,2,240,4426
xqxgOyEFAQk,2,403,33771
Gi01dvSWnMk,2,71,2414
A2LCAm5TUHg,2,87,2116
6YuF-DQU8C0,2,26,1422
LWYWvIoKyWc,2,21,4032
Rhuy6H9uKlA,2,232,4099
eR3dz1Avuso,2,411,7862
oDucy0Gmb2I,2,24,1652
Hbn1T3ySF-8,2,260,5677
eTOuQiHAZ4g,2,12,1219
lq5mQGadD64,2,90,1890
wyKXaD0CIo4,2,93,3946
Vc7tj9KJKQ0,2,121,2766
XBAzDj4L4aY,2,148,3475
jQtODBxLLJA,2,161,3971
AkUomrPfKJ8,2,428,33669
fEWYWz__rek,2,187,2688
SvnHLEx2gCU,2,42,2320
g-FbS-Myvd0,2,74,2762
7GO-zctvBzQ,2,150,2146
S5c2zqBfX2g,2,23,1375
vfTlgVPWSng,2,21,2323
LU7OLT6LyIs,2,147,2711
k1trk5wrm60,2,409,8462
e0M6ZMqEbe4,2,152,2503
W3IArXoyz3s,2,97,3215
Wq5uBAJYJ1o,2,358,4993
LuLSNjVqonY,2,153,2675
ZejZE9MqOOc,2,202,4407
vYKGKRedSF8,2,23,4460
oFD8jblGts0,2,96,1652
glYqlWnGcNs,2,217,2666
vI-Llv8IfCY,2,21,1359
Au2wlPoXe7M,2,29,1318
uBpuqaQUaXI,2,16,1292
sb_hJX-u6R8,2,99,6092
4kJmbKs8eb0,2,131,4591
na2ng578eQY,2,13,3749
_hVxVhZxUQk,2,59,1920
oDcRxwLlfKM,2,160,5139
MtrJ6GEf2l8,2,18,1202
07kywPBKtEM,2,18,1369
RhNci8Y1iQg,2,6,723
iFzflcbJ-HY,2,268,4406
gWQH7b17xag,2,106,6531
9rrKr2pJTLQ,2,120,6549
gHjNGlpLKmY,2,72,6446
o7I0HJz9xA4,2,165,5122
lpVm4f0Gcn0,2,149,6657
vG_LKXGv0r4,2,84,12539
CINR1b0T0hU,2,143,5770
JBhNGMKcRzY,2,48,3062
9r-fCnRuYxQ,2,224,8831
eVUT6xvG0UM,2,276,7830
0y99LbznsgU,2,80,7892
zOd_wnia8_Y,2,30,2616
tKnmHKlysus,2,21,2557
NRtV52Cp33g,2,71,5867
wNaQnlBFKZI,2,51,6696
ScGP10_deUE,2,10,1079
ClsacsTFTUI,2,358,18640
IbsJbg3B0NY,2,90,6959
tdVksr8sg3o,2,33,2378
FO0lZ9lHVys,2,49,5692
rc7b5HckKVk,2,64,3936
qDnHPE_SOhE,2,122,16260
FnwvvphOkB0,2,65,3642
t8nmSEA7qmE,2,52,7811
hApINh1lI7s,2,24,3028
vQlJXvz-5gI,2,141,25667
qKSeFLDfxzU,2,64,9503
0CvtRNmgoFI,2,75,6947
qLax_pLaG2E,2,44,3243
uBCg2bZwapg,2,79,3657
XkYn8mfMR2w,2,49,3041
QHkKok63gH4,2,421,11808
VVU-k8XZA-E,2,1059,187147
1uKjbnrRacI,2,188,18395
-eQPXTsfXvQ,2,21,3060
usbdIoHky8w,2,307,12384
qAOakc0GZPU,2,104,7953
Ldh59DI3ZEM,2,25,4224
DMUMNerfn-4,2,16,2314
MtMCRUTPn30,2,12,2294
AqQMFQDcVcY,2,251,15852
sxbo3ppjbz0,2,102,8502
TznuAaZGxP8,2,43,2823
3xu53idQAls,2,15,2297
m2Ua6Mh4V-Q,2,40,2328
Ya6i5utPcZU,2,107,5396
cg8_9_JhJt4,2,9,1333
Jw_LLbTRd3w,2,25,1260
33GQyc9sBY0,2,109,4603
piT-tvWE-10,2,60,5326
qQ4Ze1olSCI,2,82,5423
4rE_qgv5vyQ,2,32,2388
SYFRMf7ogp0,2,171,11869
WL_MTHW9Sjs,2,27,2385
z2yGLQviccQ,2,33,1981
Yk9kMaQiZXY,2,87,3502
5xpOthajxxY,2,17,639
DbvhUy4xMng,2,154,3384
kcZqm1MWObc,2,11,730
5AbuTOo17ww,2,18,1119
lJfXLn2fiNY,2,65,3796
BDEH1JcIuQw,2,204,8210
TZ9Y5eMRUQM,2,94,4262
KED_JS1f2eI,2,23,3432
lGXabBp9maI,2,106,4550
O_ZE6hAMK7k,2,160,14059
qCNJXDL4LOI,2,20,2935
FHYwPVtUfYk,2,128,27676
6M3VrRPDdaA,2,7,1219
FFg28edq7iM,2,63,3171
cqbZi0oXDjk,2,32,1315
Pr4vMYx61qM,2,41,4760
PLjSqUGNOgk,2,23,2043
Qwk4bEhM2jQ,2,52,2689
VeI7b4D5kok,2,107,2344
OHO6_F49vEY,2,36,3558
JUVuz7bf2Hg,2,24,2695
QXqrbk8bfZ0,2,44,2243
b8iqZ0iK_kI,2,420,6733
O6WMXfQLjKg,2,111,1588
2tBRcfyidrw,2,24,3022
x7qf-B-lRes,2,71,4229
MeZ2CiayHbw,2,16,2395
yp1z6bX93hw,2,3,514
mlu56klqh2Q,2,89,4348
HbQzrRcmeKY,2,23,2424
DMTJK-JjVoU,2,284,12207
la7vf689LuE,2,17,2566
VV06Cohrxwc,2,82,1810
t_LoC0YumwU,2,6,1047
0sTcf7vOLZo,2,5,1934
emgpthqGMs8,2,41,23676
18-UL7-uAgc,2,139,1810
A7ybYd5MLEc,2,13,1060
h8CZ7hPR98c,2,10,769
SdbETzn4a0U,2,46,1808
y6aPWgIYclQ,2,317,3744
E7PrxuUGSTA,2,219,10010
W4IhWnH1wJE,2,113,3429
AopwetAuhuo,2,32,3522
sBhn4p2I83A,2,80,3313
R-0PMz9QcDo,2,9,687
vU3PJ5vf3gk,2,171,13576
3H1J5V6DwQs,2,41,1759
cTaba4GVxKQ,2,132,5431
sgpDAxQfnPM,2,88,4146
TD7s3aIX4Ho,2,324,34002
Btwsu5WcbVI,2,248,6565
u9t8fMkVHs4,2,315,5424
r7UklIbJYUU,2,170,2493
wUmBb1y2yu0,2,20,1033
YAuHUGn4fxo,2,54,3143
jj3cM2pShMM,2,102,1243
Dl0DKVSgOmE,2,79,6612
j7ZGBlVRfB0,2,214,4263
UkVhZWAeJM8,2,194,5287
f5leN2FtKOs,2,99,4393
f1qAkD9AVnc,2,57,3777
urPnkfA03Tk,2,581,40425
QTDPixsJZmk,2,27,8968
UaKcPw1QH1k,2,42,4220
u1tR8mWR3QA,2,22,1882
3HHpSNUx1Xk,2,252,24034
x66vnZQVDII,2,4040,390915
lTOKSw2tQf8,2,20,4071
_1MZIBA5j6g,2,391,27311
zlzXMByWQKY,2,41,1642
bx4PjSB8BTs,2,19,675
al8jKqoQGKw,2,8,450
-dVRwi9DHvc,2,21,1269
KcUZdSXEbzY,2,42,11089
Hcy0d75vMoE,2,284,17227
ztgaBSPLb64,2,61,2456
urG6WQFr1x4,2,166,3067
sbnCKgxj_TM,2,213,10764
U5K8u-2h4oM,2,405,17468
FVx51Preg-s,2,272,4229
P53RBl5k59Q,2,622,16405
IUI74Mw2Vlc,2,230,6613
XvOBZ3ZS2Dc,2,255,16762
wtZdToiyj9Y,2,32,1567
QGTVCTeAAso,2,47,3721
8-4bedIQQ2c,2,30,2079
MU8C2x0xiv4,2,39,2408
eMZ6xTPtm7w,2,349,15115
RBotpSa7Vtc,2,292,6228
MNUQ1ghZjpc,2,73,6132
EiwoZYvOm5M,2,28,2997
EvJOyfiaVR8,2,27,3480
ovv8bXOGzrU,2,50,3215
7c8ldJIKqdg,2,8,3020
g3rG7GdsDQc,2,37,2249
zYLEzZ1oSGw,2,70,5842
4X9VzFyhE0k,2,174,13286
OHdKvMOR6Ec,2,4,1221
EtWD8qEbfuY,2,26,3105
xsIpFn-71zM,2,120,10209
nL5jXVjIF80,2,77,4904
Fc4IK17hMTs,2,52,3815
vnsNFj0hBWs,2,217,5947
qUTQX75At-8,2,112,4601
0sAo27nq2N4,2,97,6420
A2jV7WuUMAE,2,163,3869
_ZE8p_1RvNc,2,15,3618
ug6GSD6gg0A,2,101,4680
3KqaDX-GTwY,2,68,2348
WhsL9uOKlFk,2,77,8121
rPlpMwU_3bM,2,29,5413
dso0t55I_pg,2,16,2511
yaNIubhWZCA,2,9,2276
DitZtxj6yLo,2,13,2388
k8MfJe6TFa0,2,77,5785
r-8qKA0b3Fo,2,183,18702
ocOuRsaBTfA,2,8,780
rNjQJkMTA6g,2,57,6066
pK51ugk3ukw,2,57,3030
0-wYW0bbQQU,2,54,7467
pVllEorjSo4,2,314,14447
UBpgv-zW9wQ,2,44,4878
CopStBNfg8s,2,45,13009
-exK5Q0Dv1M,2,90,4610
yK_aiPjKiC0,2,23,2380
s5gceAwfpq4,2,111,8827
H6IV2zU0Jlg,2,176,26380
yO_FlYS9Jig,2,87,6364
IVByXSVHBJI,2,68,3311
M85dl6mzO4E,2,58,5656
RYzexiCaxWg,2,84,4003
MFdv173xreI,2,86,7868
LXahda-_B78,2,32,4680
euKi-JB2Ias,2,131,8585
WX9vEkIYWvc,2,88,15829
ZmNplXnCECA,2,44,1282
Uj4HBoy8XZE,2,43,2601
M2XKLx5Ucyw,2,153,20432
DU8fP9Urq4I,2,292,18015
e3zRaXVRQ6o,2,135,9938
dOt3QlU_XXs,2,93,19763
h5vZ8Y8Lzj4,2,137,7739
WebJv6d1Rxg,2,6,371
Np4p5OWYEes,2,142,5425
L7z0knme218,2,8,619
QeuUhaKNdDc,2,14,1315
JudRbhBHuz4,2,73,5112
ijcQYBLUs6o,2,35,1759
ldRl6o959lA,2,35,2454
Sj0xgM9PjN4,2,79,5076
8FNcwkOiIJM,2,72,5237
e4Bt1r8q9EE,2,12,1199
yyvNzLmSg_k,2,207,19501
FmN-Qgf1g9s,2,234,5676
TG3is2cLjbE,2,10,1355
q2VEuDxVvjk,2,178,7518
QqAglWb1gqI,2,276,10096
k22Eus0IzV4,2,15,2649
sZC72S2xt9Q,2,47,4115
qkz1IHo2QQo,2,37,3225
qAJiOswi-Ns,2,31,1620
gSLbF5heb7E,2,173,8397
z19ohUQD4Tc,2,29,2436
