,videoId,videoDuration,videoQuality,videoKind
517,blScxaT9iUQ,366.0,hd,youtube#video
518,qbJuxeJXVNQ,605.0,hd,youtube#video
519,r9I1-TiZzxM,89.0,hd,youtube#video
520,nlog5ROywiA,266.0,hd,youtube#video
521,Dn9RAWPK7zQ,24.0,hd,youtube#video
522,-aZEXnTQ0jM,159.0,hd,youtube#video
523,htzA4Y40LSk,61.0,hd,youtube#video
524,_O4p7BlIMWs,57.0,hd,youtube#video
525,b0rsDPQ3bjg,260.0,hd,youtube#video
526,S0-pnaM3ZNM,72.0,hd,youtube#video
527,rK4_R-Brj30,48.0,hd,youtube#video
528,-rupKDxvnPM,19396.0,hd,youtube#video
529,rsabECmKB5I,110.0,hd,youtube#video
530,xUu2qRcL8ts,176.0,hd,youtube#video
531,HuBWartQ-zM,45.0,hd,youtube#video
532,M6WjK6nlRwo,100.0,hd,youtube#video
533,BYG1OgS2yl8,41133.0,hd,youtube#video
534,fC5CTDVBIX4,24711.0,hd,youtube#video
535,fxqI2-TtwZk,377.0,hd,youtube#video
536,X5-6JOB-DTk,78.0,hd,youtube#video
537,z_QXyjVcoVo,156.0,hd,youtube#video
538,qn-tAFAFcHU,94.0,hd,youtube#video
539,C4iJHQR9NCg,17230.0,hd,youtube#video
540,HymSXaQFpbU,42896.0,hd,youtube#video
541,Zrf3EJ7QMtc,127.0,hd,youtube#video
542,LEK4u17jEDs,190.0,hd,youtube#video
543,67yHJJg3dlg,88.0,hd,youtube#video
544,oDuIKLeL6dQ,82.0,hd,youtube#video
545,lYH0jiotvAc,141.0,hd,youtube#video
546,nmBqnKSSKfM,481.0,hd,youtube#video
547,S6n1ZUEcxis,52.0,hd,youtube#video
548,wrgcHkSsbUI,47.0,hd,youtube#video
549,mzZPo4WsfWs,50.0,hd,youtube#video
550,m12M904RNRA,573.0,hd,youtube#video
551,0OmC7ufn_Sk,17.0,hd,youtube#video
552,EfwR1uqUEUw,83.0,hd,youtube#video
553,8nMWP2IiIzg,316.0,hd,youtube#video
554,IvQsJhodZSU,671.0,hd,youtube#video
555,yNX9N22sYuQ,50.0,hd,youtube#video
556,k4lqQRiVbFg,4996.0,hd,youtube#video
557,0naJXRotEeY,43.0,hd,youtube#video
558,CSydCw8I_rY,14122.0,hd,youtube#video
559,TPcJBOBlllk,422.0,hd,youtube#video
560,q9E9DT_kBWw,57.0,hd,youtube#video
561,rOeecJQaGnY,246.0,hd,youtube#video
562,jFUgH14N7iE,141.0,hd,youtube#video
563,xLJKND6xv-Q,21073.0,hd,youtube#video
564,KEANX_w1q-o,57.0,hd,youtube#video
565,r3bSzR3FOAI,27301.0,hd,youtube#video
566,7Q0UJsCKu8w,156.0,hd,youtube#video
567,ogjO1evIX_c,60.0,hd,youtube#video
568,dp_U2qf6340,37.0,hd,youtube#video
569,2MkNdJXXdaQ,486.0,hd,youtube#video
570,CNAWLv-yHMU,225.0,hd,youtube#video
571,2mLBCg2o_aY,42.0,hd,youtube#video
572,la8AJvfOZNY,42.0,hd,youtube#video
573,EDjPQINnGBk,337.0,hd,youtube#video
574,1zIpZlVFzQI,33.0,hd,youtube#video
575,dFzamadVL0c,4027.0,hd,youtube#video
576,msm9AhZcnao,47.0,hd,youtube#video
577,0uHfQ1FzIMo,116.0,hd,youtube#video
578,cQIYh6odrH0,269.0,hd,youtube#video
579,Us5GRSzF-e4,4028.0,hd,youtube#video
580,Bh9aPzyFP1Q,2384.0,hd,youtube#video
581,Hgjax-GPsAw,7575.0,hd,youtube#video
582,kv8dtqjyDks,43.0,hd,youtube#video
583,_txqYaPCAlc,606.0,hd,youtube#video
584,dDfEXgCwYu0,27.0,hd,youtube#video
585,K8Wh7DRA2Bc,142.0,hd,youtube#video
586,k629EPAb800,203.0,hd,youtube#video
587,xB_ISCEsUnY,384.0,hd,youtube#video
588,rcxXiLhxhsk,1238.0,hd,youtube#video
589,GVg9f2LHSuI,5189.0,hd,youtube#video
590,OH0AvXDPWfY,55.0,hd,youtube#video
591,jj3cM2pShMM,60.0,hd,youtube#video
592,2YvOJEbB2_8,49.0,hd,youtube#video
593,7wfQmHH9WJs,58.0,hd,youtube#video
594,VuQX37PiPW4,284.0,hd,youtube#video
595,F14kgmHTRLw,57.0,hd,youtube#video
596,kXfCjue0Gfg,23.0,hd,youtube#video
597,hoRIGEOnIqY,67.0,hd,youtube#video
598,EwOrk3idtv8,1690.0,hd,youtube#video
599,8NjfYVI2ils,88.0,hd,youtube#video
600,VO9uQzUheug,145.0,hd,youtube#video
601,uGocmHeGd1M,46.0,hd,youtube#video
602,IN0KZ2lAYDc,195.0,hd,youtube#video
603,TdMmfWoqd90,185.0,hd,youtube#video
604,K0ahO__sCUQ,53.0,hd,youtube#video
605,zsMk2-eK9aM,94.0,hd,youtube#video
606,1HFyaYGJvNU,567.0,hd,youtube#video
607,0kxhp0MFKo0,41.0,hd,youtube#video
608,QdBy02ExhGI,750.0,hd,youtube#video
609,TuDLIO2Sqlk,49.0,hd,youtube#video
610,CuV728YbaY4,126.0,hd,youtube#video
611,zKr30zdVVSE,53.0,hd,youtube#video
612,Bj2-8PXpwjY,22918.0,hd,youtube#video
613,TIpnCnYn7Yg,95.0,hd,youtube#video
614,bSv3FreWrIc,187.0,hd,youtube#video
615,qKSeFLDfxzU,186.0,hd,youtube#video
616,ZZFKrFtYUW4,33.0,hd,youtube#video
617,Jn8JZ5WCEWU,34.0,hd,youtube#video
618,llnIK__xKfw,195.0,hd,youtube#video
619,vfTlgVPWSng,324.0,hd,youtube#video
620,Sx3yy0vfQPc,63.0,hd,youtube#video
621,Tk8GsYojE80,42896.0,hd,youtube#video
622,a4nUtqMa2bc,77.0,hd,youtube#video
623,WZh47ZrK3yk,33.0,hd,youtube#video
624,3hKEt6hODKM,123.0,hd,youtube#video
625,LtlbkY1vtmo,162.0,hd,youtube#video
626,slHmbkkVlvM,283.0,hd,youtube#video
627,jyCHWNsFi1w,57.0,hd,youtube#video
628,y8p8bcwXxBk,29291.0,hd,youtube#video
629,T1XiETAoCMY,211.0,hd,youtube#video
630,drG7oZ2Vjfk,759.0,hd,youtube#video
631,tzH8uHnJe1U,24.0,hd,youtube#video
632,cDt2-JKTaok,10041.0,hd,youtube#video
633,1n5VKhxsgRo,65.0,hd,youtube#video
634,3aqovcIPyfQ,29.0,hd,youtube#video
635,ZrYSGnqJVMo,119.0,hd,youtube#video
636,Tzn2NOU1cV8,2906.0,hd,youtube#video
637,0wp-9dA7Zj4,86.0,hd,youtube#video
638,7KZNA2XIC1g,10255.0,hd,youtube#video
639,1_vVn5gTvqo,129.0,hd,youtube#video
640,FIDF3hxXoIY,883.0,hd,youtube#video
641,qpDKcyacTK0,322.0,hd,youtube#video
642,T1mjnyWFTN0,160.0,hd,youtube#video
643,igcMr54l1os,42.0,hd,youtube#video
644,OyI_ueYu9qI,42.0,hd,youtube#video
645,uxRC1K1a99k,249.0,hd,youtube#video
646,s1Hg5oSqNso,235.0,hd,youtube#video
647,eYjMro7uzq8,169.0,hd,youtube#video
648,f9pWEWUlK0I,202.0,hd,youtube#video
649,_iMhKKqEo04,47.0,hd,youtube#video
650,5o2y7SYtUN8,89.0,hd,youtube#video
651,j66E4po9vyM,180.0,hd,youtube#video
652,wZySQyRS31c,31111.0,hd,youtube#video
653,rNAoS6YOplQ,45.0,hd,youtube#video
654,9LoDZbIzzxw,26531.0,hd,youtube#video
655,Iaqe0xi0iDA,357.0,hd,youtube#video
656,UIWblHSdtWs,18770.0,hd,youtube#video
657,5CBKw4o6Al0,323.0,hd,youtube#video
658,G9qbD-I27os,19201.0,hd,youtube#video
659,JJY_DlzvLko,2377.0,hd,youtube#video
660,kQ9qiIzsFxM,5129.0,hd,youtube#video
661,My4GySNPnNU,28.0,hd,youtube#video
662,j8FwWqBZ2Zw,173.0,hd,youtube#video
663,Az-PUH9Zmok,188.0,hd,youtube#video
664,9LORxsdWGXE,104.0,hd,youtube#video
665,b7rf9c5MOGU,17.0,hd,youtube#video
666,X2juii4HYnM,57.0,hd,youtube#video
667,Apo1U_IKxX8,2924.0,hd,youtube#video
668,FCdXvrcBAGE,266.0,hd,youtube#video
669,CKlDook-_K8,69.0,hd,youtube#video
670,sVUl9-ghWzw,50.0,hd,youtube#video
671,a5H0bC7IhDk,188.0,hd,youtube#video
672,ZFHI8BX7L14,66.0,hd,youtube#video
673,RkShxwAHjvU,1310.0,hd,youtube#video
674,yjyA4sqLnJU,57.0,hd,youtube#video
675,GFkLhul2vgg,1861.0,hd,youtube#video
676,3szZE3t2w1A,74.0,hd,youtube#video
677,BuJguFG4Z7A,172.0,hd,youtube#video
678,D-krj5nEBD0,37.0,hd,youtube#video
679,ngvJoyHQxjU,67.0,hd,youtube#video
680,g_lW-5wn00c,1135.0,hd,youtube#video
681,wvTSJSHRQzc,58.0,hd,youtube#video
682,KY9dSgL_MW8,195.0,hd,youtube#video
683,METDojL0qOE,36.0,hd,youtube#video
684,v_cX9qEpBAw,183.0,hd,youtube#video
685,P4S_bHKIPbs,61.0,hd,youtube#video
686,-6M0w6UQTQw,259.0,hd,youtube#video
687,9BXg-mCs9Kk,21.0,hd,youtube#video
688,kPfroxxzjOc,188.0,hd,youtube#video
689,ddOWAxd2Ch4,29.0,hd,youtube#video
690,86mACL0u-tQ,18681.0,hd,youtube#video
691,gNRwVebBq7s,50.0,hd,youtube#video
692,fYNlPqFxADA,7555.0,hd,youtube#video
693,2Va_-HYYDUI,62.0,hd,youtube#video
694,Y-U5eqv1NBA,57.0,hd,youtube#video
695,I8f2I4J4R9Q,3480.0,hd,youtube#video
696,j5ZSC9MFvaU,57.0,hd,youtube#video
697,tYdm6EznyqE,97.0,hd,youtube#video
698,L8mqXDk72_g,1487.0,hd,youtube#video
699,5oVGYEvTrfQ,6106.0,hd,youtube#video
700,QQdiHrIc84o,1692.0,hd,youtube#video
701,i2HdnQ4rQkk,23856.0,hd,youtube#video
702,obmSQZn9Hu0,136.0,hd,youtube#video
703,sPjXoGXyH-8,59.0,hd,youtube#video
704,j0Q93PkKv3k,180.0,hd,youtube#video
705,1madDpna_Lo,6502.0,hd,youtube#video
706,5i9MO0Ugf3Q,264.0,hd,youtube#video
707,SOK0kgaB5as,44.0,hd,youtube#video
708,8f3awKDWoVU,80.0,hd,youtube#video
709,t2RXEbR6FJM,56.0,hd,youtube#video
710,Pti7Kmgi0GI,112.0,hd,youtube#video
711,mLpxMhcpvv8,40.0,hd,youtube#video
712,NBG0CE4aiLY,298.0,hd,youtube#video
713,r9CbhOFVFHA,49.0,hd,youtube#video
714,ubRP1mO677s,11510.0,hd,youtube#video
715,9yHP6p6rhaw,80.0,hd,youtube#video
716,BHIUnfcBnN4,44.0,hd,youtube#video
717,j4J-AiMJC_M,220.0,hd,youtube#video
718,CvYm23pjDtk,68.0,hd,youtube#video
719,g1miTqlOLFI,4715.0,hd,youtube#video
720,92pGo64jTTk,30510.0,hd,youtube#video
721,Pffx6o0JAfo,183.0,hd,youtube#video
722,xUxSJN7P3jI,41932.0,hd,youtube#video
723,Fh3XtA2614Q,49.0,hd,youtube#video
724,2Ydhfd3A_s4,2200.0,hd,youtube#video
725,aWVPpuD42d8,42.0,hd,youtube#video
726,7dBX7-4wWuQ,12200.0,hd,youtube#video
727,OYHEWIKxsvg,146.0,hd,youtube#video
728,vtgR2hZkvMg,108.0,hd,youtube#video
729,REsMnybuMys,39.0,hd,youtube#video
730,kwrgEtLicfE,700.0,hd,youtube#video
731,IymT8jFTqc4,121.0,hd,youtube#video
732,5oMH27vWgX8,87.0,hd,youtube#video
733,wXOEWdw8GP4,89.0,hd,youtube#video
734,Um3y71v68so,46.0,hd,youtube#video
735,pbpczVuGYC8,58.0,hd,youtube#video
736,bX0Cl24YaOA,216.0,hd,youtube#video
737,OWB4Wr4pLKY,43.0,hd,youtube#video
738,CLvqX15_UA4,750.0,hd,youtube#video
739,-_A02Q-1NiE,35.0,hd,youtube#video
740,pqatGXigS9U,100.0,hd,youtube#video
741,6og_8CcSycs,55.0,hd,youtube#video
742,P5WNFL14KbA,82.0,hd,youtube#video
743,TZNNIF2ksDI,59.0,hd,youtube#video
744,vopECVMMwWU,85.0,hd,youtube#video
745,ifpk8WaWiCo,126.0,hd,youtube#video
746,URKFMAj7cN8,518.0,hd,youtube#video
747,Mc0NOdyDiFU,41.0,hd,youtube#video
748,toNUth4Nycc,11.0,hd,youtube#video
749,9Dc9RWW1VVg,77.0,hd,youtube#video
750,X3KX7S0_JE0,85.0,hd,youtube#video
751,eeUa_um0exk,15000.0,hd,youtube#video
752,jya2tuPHQ3s,105.0,hd,youtube#video
753,olsAyIM6X78,96.0,hd,youtube#video
754,-sg5RQbMy90,17351.0,hd,youtube#video
755,AspBX8HUeGI,233.0,hd,youtube#video
756,ps6TrjBICJQ,112.0,hd,youtube#video
757,-j6KeaJ8fSE,42899.0,hd,youtube#video
758,xt-rB7qnRLQ,42.0,hd,youtube#video
759,4RnHOUQKBFU,210.0,hd,youtube#video
760,z4b9QftsxF0,71.0,hd,youtube#video
761,qmq7kPigfxc,33.0,hd,youtube#video
762,o-dDNad6L6k,37.0,hd,youtube#video
763,TvVdkQuc5HE,108.0,hd,youtube#video
764,o1Kw2qbL_Bo,51.0,hd,youtube#video
765,nBG3YXFeOSo,145.0,hd,youtube#video
766,-Ojk94oyWIc,64.0,hd,youtube#video
767,jqFNrLEy4-0,78.0,hd,youtube#video
768,Zd6ytos0Hi8,129.0,hd,youtube#video
769,gQqTyOp2eCU,202.0,hd,youtube#video
770,vt_JiagRoU8,127.0,hd,youtube#video
771,mmx77GvN3_8,211.0,hd,youtube#video
772,P0gQHGWMfMQ,53.0,hd,youtube#video
773,23MUlC_QjJg,172.0,hd,youtube#video
774,ye7A1Tw-_UQ,234.0,hd,youtube#video
775,Dqk-1mXyjG4,344.0,hd,youtube#video
776,GyJZus_VhFI,43.0,hd,youtube#video
777,dId2g4fhg0k,55.0,hd,youtube#video
778,uLZuIDgvK04,130.0,hd,youtube#video
779,dpe8NJwGcdw,56.0,hd,youtube#video
780,9rQcCOpBzWQ,50.0,hd,youtube#video
781,sSZyIxRzVT8,43.0,hd,youtube#video
782,GUHyVmm-_B8,59.0,hd,youtube#video
783,Dtw96SRoK7c,43.0,hd,youtube#video
784,KPakiTzYATY,86.0,hd,youtube#video
785,44OVLW61tPk,53.0,hd,youtube#video
786,zRrkbVzZwyo,328.0,hd,youtube#video
787,UzfZ4IYRBy8,80.0,hd,youtube#video
788,6m6Ia_74FmI,5506.0,hd,youtube#video
789,jtnN31JRWVI,7856.0,hd,youtube#video
790,ALa5REM4Lro,52.0,hd,youtube#video
791,CzgeG1QY67I,33876.0,hd,youtube#video
792,An8PLJnqKjA,184.0,hd,youtube#video
793,lhVle9U0oN8,136.0,hd,youtube#video
794,1oW2_QAuAyI,429.0,hd,youtube#video
795,ORfalOBOGyc,317.0,hd,youtube#video
796,_1fK0emMhXo,11561.0,hd,youtube#video
797,5trz6w3c7hM,338.0,hd,youtube#video
798,IkANOkxjtKw,525.0,hd,youtube#video
799,vSGB3t0b6_8,82.0,hd,youtube#video
800,s6lMBKp3FAk,65.0,hd,youtube#video
801,WkTxOFP_Lzc,124.0,hd,youtube#video
802,aVSzAXWjPNM,136.0,hd,youtube#video
803,m8qOLidQrgE,57.0,hd,youtube#video
804,XcxecLUnaS4,65.0,hd,youtube#video
805,oXqaPrFjDNE,651.0,hd,youtube#video
806,4-QDspUXS9A,127.0,hd,youtube#video
807,_ln-xKdWvy8,41.0,hd,youtube#video
808,olHo4kdSiuQ,57.0,hd,youtube#video
809,uzdRK8PoY-0,42899.0,hd,youtube#video
810,nZcY6XLGjAI,194.0,hd,youtube#video
811,-BGujN3hupQ,25295.0,hd,youtube#video
812,PiQsIbmFUWg,3361.0,hd,youtube#video
813,_qdFyp_vT8A,29.0,hd,youtube#video
814,wyKXaD0CIo4,402.0,hd,youtube#video
815,sSvknPMyS7U,58.0,hd,youtube#video
816,fhiWfXMFClQ,43.0,hd,youtube#video
817,V_E9yJBuYMQ,359.0,hd,youtube#video
818,xmRc5Wc4jV8,154.0,hd,youtube#video
819,5rcqfZnYhmw,58.0,hd,youtube#video
820,0aGrUFLUyYU,32.0,hd,youtube#video
821,zS_MGHDUsBM,160.0,hd,youtube#video
822,2z5fnz69ENg,147.0,hd,youtube#video
823,bcaMFR_cjic,297.0,hd,youtube#video
824,mHn1X8KjFzU,42.0,hd,youtube#video
825,twpkkjiFKRk,424.0,hd,youtube#video
826,Gara-hDwcOU,236.0,hd,youtube#video
827,fr4opeVr2CY,407.0,hd,youtube#video
828,-PYoAbh3Bn0,20.0,hd,youtube#video
829,o31r4y-M_CM,4281.0,hd,youtube#video
830,464qmHLlY3Y,217.0,hd,youtube#video
831,aeg-awcY_mI,278.0,hd,youtube#video
832,VpkM6IiaJVU,405.0,hd,youtube#video
833,nhURhXMo7ao,2736.0,hd,youtube#video
834,uwWF_nkbA50,145.0,hd,youtube#video
835,IUljbTU4PQE,127.0,hd,youtube#video
836,i7kPD0-qaL0,41.0,hd,youtube#video
837,8oItK9L9Ekk,66.0,hd,youtube#video
838,PQag_qB_6l0,205.0,hd,youtube#video
839,dC5gk6J5IVc,60.0,hd,youtube#video
840,XmsRMqEq3iE,82.0,hd,youtube#video
841,NAdzw-WwA1o,218.0,hd,youtube#video
842,n-mbyeRZuwA,37.0,hd,youtube#video
843,57QmhhOlo6Q,148.0,hd,youtube#video
844,0N05qMz6mkM,211.0,hd,youtube#video
845,M2cP9Rnug4Q,46.0,hd,youtube#video
846,vxKc7OcNGWQ,198.0,hd,youtube#video
847,r0SjvLKWAuI,202.0,hd,youtube#video
848,JG8GRlMjp3c,791.0,hd,youtube#video
849,xQEEb9abO_U,312.0,hd,youtube#video
850,R4-P79KgSMg,7498.0,hd,youtube#video
851,OkNL2ZkKj8U,36985.0,hd,youtube#video
852,Z_RH-EOJzSA,395.0,hd,youtube#video
853,Z2eFTirt1nE,39.0,hd,youtube#video
854,F_-8j0r0wrk,175.0,hd,youtube#video
855,lj3QuwzyMmM,66.0,hd,youtube#video
856,rZ2ZrsArpxc,392.0,hd,youtube#video
857,9n397GeKYy8,7014.0,hd,youtube#video
858,QU4XPVLI7Jo,35689.0,hd,youtube#video
859,f1-5elG6jEQ,39.0,hd,youtube#video
860,vYto7FCYWIY,4093.0,hd,youtube#video
861,xZrQwBqZdtQ,800.0,hd,youtube#video
862,cz4IOiFEwac,43.0,hd,youtube#video
863,xHwiBF0wVF8,469.0,hd,youtube#video
864,6JjzG7nhduU,48.0,hd,youtube#video
865,rYoZFz-Msec,50.0,hd,youtube#video
866,C3UNMPSN8TQ,360.0,hd,youtube#video
867,Ck_jx9ucXro,34.0,hd,youtube#video
868,YJ-wtMehlXI,14866.0,hd,youtube#video
869,NmMDYKSobhU,325.0,hd,youtube#video
870,uHItM7YP7tQ,61.0,hd,youtube#video
871,JuVgkTIMjuk,58.0,hd,youtube#video
872,rYF3x005whs,226.0,hd,youtube#video
873,uIqYtQzv50k,834.0,hd,youtube#video
874,EZL-jobhKfo,527.0,hd,youtube#video
875,ec3LpsrNiGU,30535.0,hd,youtube#video
876,4VJnaVOoPTM,367.0,hd,youtube#video
877,2c68ezvwRQY,59.0,hd,youtube#video
878,Z2qVnMXc3w0,41.0,hd,youtube#video
879,EHqWjL2r-9k,563.0,hd,youtube#video
880,bC64gaSi6rA,198.0,hd,youtube#video
881,qz5T3ngVq2g,34.0,hd,youtube#video
882,ugILSjnMoY8,67.0,hd,youtube#video
883,HbUR4sJmpPk,56.0,hd,youtube#video
884,NVbtzBkSBm4,237.0,hd,youtube#video
885,3uQiJEtOFS4,92.0,hd,youtube#video
886,HG8dw9bPkg4,212.0,hd,youtube#video
887,ld0aEX-ZOEY,211.0,hd,youtube#video
888,aPyxBk-32WA,494.0,hd,youtube#video
889,Xzn3f1BJinI,94.0,hd,youtube#video
890,cfH85JqD7xE,137.0,hd,youtube#video
891,TzJf-WgVazs,152.0,hd,youtube#video
892,HOs2eVL4MVA,245.0,hd,youtube#video
893,Ur_0w52A8rc,49.0,hd,youtube#video
894,fTMP_XgPDwQ,8165.0,hd,youtube#video
895,zPMlJCMotGc,57.0,hd,youtube#video
896,PxCCzJndruQ,1525.0,hd,youtube#video
897,YAR2rzxicIY,42.0,hd,youtube#video
898,0UsS8BsX7lw,235.0,hd,youtube#video
899,0wEsMW888Tc,207.0,hd,youtube#video
900,KU0CqV_9Ozs,57.0,hd,youtube#video
901,MUIFT2RYZt8,57.0,hd,youtube#video
902,kKtcLMXmpbI,39.0,hd,youtube#video
903,5U9TnSuTY_s,182.0,hd,youtube#video
904,OnCqOGlKufk,23251.0,hd,youtube#video
905,xAKR6IJdK9c,187.0,hd,youtube#video
906,j5nmn4f15H8,109.0,hd,youtube#video
907,LsCLlU7Sdg8,110.0,hd,youtube#video
908,ytgQ5zpsf1U,46.0,hd,youtube#video
909,D3Mw_6Riy-w,16845.0,hd,youtube#video
910,Xn-clylBwxw,10200.0,hd,youtube#video
911,2A5xUsfcy70,90.0,hd,youtube#video
912,VrHcTFAkkak,238.0,hd,youtube#video
913,_k19WFqRh5I,46.0,hd,youtube#video
914,D8vbF0HrmI4,59.0,hd,youtube#video
915,TopIkda2OkY,9081.0,hd,youtube#video
916,O8roHG0Dm5A,58.0,hd,youtube#video
917,4G7mmvnLbx4,203.0,hd,youtube#video
918,CX6MJlMclMc,227.0,hd,youtube#video
919,1TepyiuF1ZI,50.0,hd,youtube#video
920,-LbeMAXBOsE,47.0,hd,youtube#video
921,k3mu3o1ZCxw,24882.0,hd,youtube#video
922,soX7Qu-M0dc,133.0,hd,youtube#video
923,U72q95dHpRo,1352.0,hd,youtube#video
924,ZvzmM7LuCnA,212.0,hd,youtube#video
925,Ek8kT7YdGuM,371.0,hd,youtube#video
926,rAIktiKNNg0,9856.0,hd,youtube#video
927,7GRAZAxe3Vc,6761.0,hd,youtube#video
928,16c062A4DbU,36534.0,hd,youtube#video
929,B2WP5oqLfLA,57.0,hd,youtube#video
930,6SEvOggnhuU,53.0,hd,youtube#video
931,J5IcRiHaYSA,340.0,hd,youtube#video
932,dS6A27tuSzw,37.0,hd,youtube#video
933,yqG3BzTB2hM,27859.0,hd,youtube#video
934,bThhsYaTWBA,156.0,hd,youtube#video
935,b-FHlEe_9W0,65.0,hd,youtube#video
936,w5eIDorz3to,151.0,hd,youtube#video
937,rqDUsm2I_FE,26776.0,hd,youtube#video
938,Ra2r2v-QnQw,37.0,hd,youtube#video
939,6br2bQfMRcQ,11421.0,hd,youtube#video
940,FCipaPFK9aA,147.0,hd,youtube#video
941,Bi20Q6Yfi8o,126.0,hd,youtube#video
942,WfxEZGvEhXQ,59.0,hd,youtube#video
943,fLq3-LvPSjY,36.0,hd,youtube#video
944,EzeGPDMK1w4,114.0,hd,youtube#video
945,1GMU8qQFgn4,13.0,hd,youtube#video
946,MbxTIN_HcJo,156.0,hd,youtube#video
947,2arCNS5bUoA,122.0,hd,youtube#video
948,0152yrmI3_0,23195.0,hd,youtube#video
949,0QG7RZr1v08,40581.0,hd,youtube#video
950,VbreAMuQSt4,46.0,hd,youtube#video
951,s3PpjlVCOKs,201.0,hd,youtube#video
952,bks9Rr-fwSA,108.0,hd,youtube#video
953,5X0Img6T1sc,45.0,hd,youtube#video
954,kcrdgWQs6l0,33.0,hd,youtube#video
955,OenhkAZkQm0,124.0,hd,youtube#video
956,nbNgyQp-C6Y,8143.0,hd,youtube#video
957,BXmhbWWYYgM,22.0,hd,youtube#video
958,t357KnMN74E,627.0,hd,youtube#video
959,x9HTILE4mHo,9378.0,hd,youtube#video
960,9OINoTZ6iYY,60.0,hd,youtube#video
961,QT_pAq6WiK0,52.0,hd,youtube#video
962,ir2imhx6-n0,28546.0,hd,youtube#video
963,VgPBcEJSzuc,308.0,hd,youtube#video
964,IFnA3E8NWx0,114.0,hd,youtube#video
965,IaL1OoJk3Ro,57.0,hd,youtube#video
966,yPoamemN20Q,1462.0,hd,youtube#video
967,uzVpzOZiGPY,58.0,hd,youtube#video
968,kzRS-ZEsN-c,6213.0,hd,youtube#video
969,BuzPsKtoExk,136.0,hd,youtube#video
970,6pwtlCKNAyw,36.0,hd,youtube#video
971,vG_LKXGv0r4,58.0,hd,youtube#video
972,zls0pRd-SpQ,60.0,hd,youtube#video
973,L5cxT6e0lk4,55.0,hd,youtube#video
974,xvn_eJ7FCN0,42899.0,hd,youtube#video
975,ENApDPt2lqU,54.0,hd,youtube#video
976,7mYg_KfGQrY,383.0,hd,youtube#video
977,FlFVWwqKCyg,1985.0,hd,youtube#video
978,M5UCbHY5hqE,159.0,hd,youtube#video
979,8pliQcVU0j0,188.0,hd,youtube#video
980,lViZ7QMu5wY,59.0,hd,youtube#video
981,cu22XbE1cUA,41.0,hd,youtube#video
982,PqpJVkupVYA,54.0,hd,youtube#video
983,SgYRHALvjXs,57.0,hd,youtube#video
984,NDOq0LpSdYY,174.0,hd,youtube#video
985,A7P28THXl7A,433.0,hd,youtube#video
986,rvmZiRnW0wQ,67.0,hd,youtube#video
987,MWm0zaaCbko,56.0,hd,youtube#video
988,TtQPD0lFc5E,22.0,hd,youtube#video
989,bZDhc25XQhM,183.0,hd,youtube#video
990,wyzW6kxPkyM,158.0,hd,youtube#video
991,U5dLfKydtC8,56.0,hd,youtube#video
992,6FlRUK5FEdE,50.0,hd,youtube#video
993,66q6msPrZPc,23.0,hd,youtube#video
994,yy8GN9tBD9A,52.0,hd,youtube#video
995,39Vb9vpff9s,14401.0,hd,youtube#video
996,_2gzZwV9Rk4,18607.0,hd,youtube#video
997,qDnHPE_SOhE,96.0,hd,youtube#video
998,xQEaPxilQYs,39.0,hd,youtube#video
999,xlWLHDE-i28,65.0,hd,youtube#video
1000,0gfP_RCm0xg,1157.0,hd,youtube#video
1001,D92flMlxLy8,18160.0,hd,youtube#video
1002,UAIz7pJN1WI,6010.0,hd,youtube#video
1003,DUqlgXkKUBE,515.0,hd,youtube#video
1004,sz-5Nom2W7I,88.0,hd,youtube#video
1005,oGJRUmC_xwU,42899.0,hd,youtube#video
1006,th-rFsWyYSw,61.0,hd,youtube#video
1007,oquFaTOw2Yw,19405.0,hd,youtube#video
1008,s8Z75nLPKzU,238.0,hd,youtube#video
1009,ZWheduXtgY0,21.0,hd,youtube#video
1010,B9JzDSEqqws,246.0,hd,youtube#video
1011,dPvPm0XSsf4,2670.0,hd,youtube#video
1012,-66Wt3IHb9U,963.0,hd,youtube#video
1013,BTT3Tt0zzJ4,42.0,hd,youtube#video
1014,temQ8mHpe3k,790.0,hd,youtube#video
1015,7sR0ZD4_Nrc,331.0,hd,youtube#video
1016,arTKFiDqZR8,10315.0,hd,youtube#video
1017,4f5b57_Oi64,30.0,hd,youtube#video
1018,995tPKdO2cU,39.0,hd,youtube#video
1019,Zo4FdPVuUK4,48.0,hd,youtube#video
1020,CrEz2grK7uc,137.0,hd,youtube#video
1021,nPbCuW9NvA0,35.0,hd,youtube#video
1022,zJh1VCA00zY,524.0,hd,youtube#video
1023,QRWlqicuFsU,116.0,hd,youtube#video
1024,njsyCv_RwgI,184.0,hd,youtube#video
1025,_7ZyNABS7yw,22061.0,hd,youtube#video
1026,qWBlfGnY0co,202.0,hd,youtube#video
1027,A4QInMRHY3c,44.0,hd,youtube#video
1028,K0SnGCjBcvg,209.0,hd,youtube#video
1029,wFMxK3fOMRc,42.0,hd,youtube#video
1030,aPH1EYlRJ5g,225.0,hd,youtube#video
1031,Io3RxT5xf4s,14241.0,hd,youtube#video
1032,SCMSBGY4l50,1009.0,hd,youtube#video
1033,lMdKp4cUx7A,37.0,hd,youtube#video
1034,iww-S--gRcw,403.0,hd,youtube#video
1035,kDu1BhOXDVg,212.0,hd,youtube#video
